method,yc_confirm,tl_c,ts_c,tl_s,sharpe,sortino,ann_ret,vol,mdd,calmar,total_ret,n_trades
C,0.25,-3.25,2.5,-4.0,-0.08702483804773627,-0.08341520621359474,0.009165382590543558,0.0842198486412242,-0.23607758712951205,0.03882360329917907,0.16849580453944912,2
C,0.25,-3.25,2.5,-3.75,-0.08702483804773627,-0.08341520621359474,0.009165382590543558,0.0842198486412242,-0.23607758712951205,0.03882360329917907,0.16849580453944912,2
C,0.25,-3.25,2.5,-3.5,-0.08702483804773627,-0.08341520621359474,0.009165382590543558,0.0842198486412242,-0.23607758712951205,0.03882360329917907,0.16849580453944912,2
C,0.25,-3.25,2.75,-4.5,-0.08702483804773627,-0.08341520621359474,0.009165382590543558,0.0842198486412242,-0.23607758712951205,0.03882360329917907,0.16849580453944912,2
C,0.25,-3.25,2.75,-4.25,-0.08702483804773627,-0.08341520621359474,0.009165382590543558,0.0842198486412242,-0.23607758712951205,0.03882360329917907,0.16849580453944912,2
C,0.25,-3.25,2.75,-4.0,-0.08702483804773627,-0.08341520621359474,0.009165382590543558,0.0842198486412242,-0.23607758712951205,0.03882360329917907,0.16849580453944912,2
C,0.25,-3.25,2.75,-3.75,-0.08702483804773627,-0.08341520621359474,0.009165382590543558,0.0842198486412242,-0.23607758712951205,0.03882360329917907,0.16849580453944912,2
C,0.25,-3.25,2.75,-3.5,-0.08702483804773627,-0.08341520621359474,0.009165382590543558,0.0842198486412242,-0.23607758712951205,0.03882360329917907,0.16849580453944912,2
C,0.25,-3.25,3.0,-4.5,-0.08466482256188411,-0.08116510321740796,0.009368146158925006,0.08420714057552023,-0.23607758712951216,0.039682488595521107,0.17250931870262098,2
C,0.25,-3.25,3.0,-4.25,-0.08466482256188411,-0.08116510321740796,0.009368146158925006,0.08420714057552023,-0.23607758712951216,0.039682488595521107,0.17250931870262098,2
C,0.25,-3.25,3.0,-4.0,-0.08466482256188411,-0.08116510321740796,0.009368146158925006,0.08420714057552023,-0.23607758712951216,0.039682488595521107,0.17250931870262098,2
C,0.25,-3.25,3.0,-3.75,-0.08466482256188411,-0.08116510321740796,0.009368146158925006,0.08420714057552023,-0.23607758712951216,0.039682488595521107,0.17250931870262098,2
C,0.25,-3.25,3.0,-3.5,-0.08466482256188411,-0.08116510321740796,0.009368146158925006,0.08420714057552023,-0.23607758712951216,0.039682488595521107,0.17250931870262098,2
C,0.25,-3.25,3.25,-4.5,-0.08466482256188411,-0.08116510321740796,0.009368146158925006,0.08420714057552023,-0.23607758712951216,0.039682488595521107,0.17250931870262098,2
C,0.25,-3.25,3.25,-4.25,-0.08466482256188411,-0.08116510321740796,0.009368146158925006,0.08420714057552023,-0.23607758712951216,0.039682488595521107,0.17250931870262098,2
C,0.25,-3.25,3.25,-4.0,-0.08466482256188411,-0.08116510321740796,0.009368146158925006,0.08420714057552023,-0.23607758712951216,0.039682488595521107,0.17250931870262098,2
C,0.25,-3.25,3.25,-3.75,-0.08466482256188411,-0.08116510321740796,0.009368146158925006,0.08420714057552023,-0.23607758712951216,0.039682488595521107,0.17250931870262098,2
C,0.25,-3.25,3.25,-3.5,-0.08466482256188411,-0.08116510321740796,0.009368146158925006,0.08420714057552023,-0.23607758712951216,0.039682488595521107,0.17250931870262098,2
C,0.25,-3.0,2.25,-4.5,0.05540501534616772,0.05270331197570618,0.020200056256472587,0.11089668331049801,-0.23607758712951205,0.08556532834008866,0.406814219838203,4
C,0.25,-3.0,2.25,-4.25,0.05540501534616772,0.05270331197570618,0.020200056256472587,0.11089668331049801,-0.23607758712951205,0.08556532834008866,0.406814219838203,4
C,0.25,-3.0,2.25,-4.0,0.05540501534616772,0.05270331197570618,0.020200056256472587,0.11089668331049801,-0.23607758712951205,0.08556532834008866,0.406814219838203,4
C,0.25,-3.0,2.25,-3.75,0.05540501534616772,0.05270331197570618,0.020200056256472587,0.11089668331049801,-0.23607758712951205,0.08556532834008866,0.406814219838203,4
C,0.25,-3.0,2.25,-3.5,0.05540501534616772,0.05270331197570618,0.020200056256472587,0.11089668331049801,-0.23607758712951205,0.08556532834008866,0.406814219838203,4
C,0.25,-3.0,2.5,-4.5,-0.08115518190961973,-0.07781715252263073,0.009671998495312195,0.0841741375763713,-0.23607758712951205,0.04096957535408112,0.17854809317493636,2
C,0.25,-3.0,2.5,-4.25,-0.08115518190961973,-0.07781715252263073,0.009671998495312195,0.0841741375763713,-0.23607758712951205,0.04096957535408112,0.17854809317493636,2
C,0.25,-3.0,2.5,-4.0,-0.08115518190961973,-0.07781715252263073,0.009671998495312195,0.0841741375763713,-0.23607758712951205,0.04096957535408112,0.17854809317493636,2
C,0.25,-3.0,2.5,-3.75,-0.08115518190961973,-0.07781715252263073,0.009671998495312195,0.0841741375763713,-0.23607758712951205,0.04096957535408112,0.17854809317493636,2
C,0.25,-3.0,2.5,-3.5,-0.08115518190961973,-0.07781715252263073,0.009671998495312195,0.0841741375763713,-0.23607758712951205,0.04096957535408112,0.17854809317493636,2
C,0.25,-3.0,2.75,-4.5,-0.08115518190961973,-0.07781715252263073,0.009671998495312195,0.0841741375763713,-0.23607758712951205,0.04096957535408112,0.17854809317493636,2
C,0.25,-3.0,2.75,-4.25,-0.08115518190961973,-0.07781715252263073,0.009671998495312195,0.0841741375763713,-0.23607758712951205,0.04096957535408112,0.17854809317493636,2
C,0.25,-3.0,2.75,-4.0,-0.08115518190961973,-0.07781715252263073,0.009671998495312195,0.0841741375763713,-0.23607758712951205,0.04096957535408112,0.17854809317493636,2
C,0.25,-3.0,2.75,-3.75,-0.08115518190961973,-0.07781715252263073,0.009671998495312195,0.0841741375763713,-0.23607758712951205,0.04096957535408112,0.17854809317493636,2
C,0.25,-3.0,2.75,-3.5,-0.08115518190961973,-0.07781715252263073,0.009671998495312195,0.0841741375763713,-0.23607758712951205,0.04096957535408112,0.17854809317493636,2
C,0.25,-3.0,3.0,-4.5,-0.07879300917445127,-0.07556335720783033,0.009874863853995386,0.08416141791564,-0.23607758712951216,0.041828891823509004,0.1825961346360716,2
C,0.25,-3.0,3.0,-4.25,-0.07879300917445127,-0.07556335720783033,0.009874863853995386,0.08416141791564,-0.23607758712951216,0.041828891823509004,0.1825961346360716,2
C,0.25,-3.0,3.0,-4.0,-0.07879300917445127,-0.07556335720783033,0.009874863853995386,0.08416141791564,-0.23607758712951216,0.041828891823509004,0.1825961346360716,2
C,0.25,-3.0,3.0,-3.75,-0.07879300917445127,-0.07556335720783033,0.009874863853995386,0.08416141791564,-0.23607758712951216,0.041828891823509004,0.1825961346360716,2
C,0.25,-3.0,3.0,-3.5,-0.07879300917445127,-0.07556335720783033,0.009874863853995386,0.08416141791564,-0.23607758712951216,0.041828891823509004,0.1825961346360716,2
C,0.25,-3.0,3.25,-4.5,-0.07879300917445127,-0.07556335720783033,0.009874863853995386,0.08416141791564,-0.23607758712951216,0.041828891823509004,0.1825961346360716,2
C,0.25,-3.0,3.25,-4.25,-0.07879300917445127,-0.07556335720783033,0.009874863853995386,0.08416141791564,-0.23607758712951216,0.041828891823509004,0.1825961346360716,2
C,0.25,-3.0,3.25,-4.0,-0.07879300917445127,-0.07556335720783033,0.009874863853995386,0.08416141791564,-0.23607758712951216,0.041828891823509004,0.1825961346360716,2
C,0.25,-3.0,3.25,-3.75,-0.07879300917445127,-0.07556335720783033,0.009874863853995386,0.08416141791564,-0.23607758712951216,0.041828891823509004,0.1825961346360716,2
C,0.25,-3.0,3.25,-3.5,-0.07879300917445127,-0.07556335720783033,0.009874863853995386,0.08416141791564,-0.23607758712951216,0.041828891823509004,0.1825961346360716,2
C,0.25,-2.75,2.25,-4.5,0.05540501534616772,0.05270331197570618,0.020200056256472587,0.11089668331049801,-0.23607758712951205,0.08556532834008866,0.406814219838203,4
C,0.25,-2.75,2.25,-4.25,0.05540501534616772,0.05270331197570618,0.020200056256472587,0.11089668331049801,-0.23607758712951205,0.08556532834008866,0.406814219838203,4
C,0.25,-2.75,2.25,-4.0,0.05540501534616772,0.05270331197570618,0.020200056256472587,0.11089668331049801,-0.23607758712951205,0.08556532834008866,0.406814219838203,4
C,0.25,-2.75,2.25,-3.75,0.05540501534616772,0.05270331197570618,0.020200056256472587,0.11089668331049801,-0.23607758712951205,0.08556532834008866,0.406814219838203,4
C,0.25,-2.75,2.25,-3.5,0.05540501534616772,0.05270331197570618,0.020200056256472587,0.11089668331049801,-0.23607758712951205,0.08556532834008866,0.406814219838203,4
C,0.25,-2.75,2.5,-4.5,-0.08115518190961973,-0.07781715252263073,0.009671998495312195,0.0841741375763713,-0.23607758712951205,0.04096957535408112,0.17854809317493636,2
C,0.25,-2.75,2.5,-4.25,-0.08115518190961973,-0.07781715252263073,0.009671998495312195,0.0841741375763713,-0.23607758712951205,0.04096957535408112,0.17854809317493636,2
C,0.25,-2.75,2.5,-4.0,-0.08115518190961973,-0.07781715252263073,0.009671998495312195,0.0841741375763713,-0.23607758712951205,0.04096957535408112,0.17854809317493636,2
C,0.25,-2.75,2.5,-3.75,-0.08115518190961973,-0.07781715252263073,0.009671998495312195,0.0841741375763713,-0.23607758712951205,0.04096957535408112,0.17854809317493636,2
C,0.25,-2.75,2.5,-3.5,-0.08115518190961973,-0.07781715252263073,0.009671998495312195,0.0841741375763713,-0.23607758712951205,0.04096957535408112,0.17854809317493636,2
C,0.25,-2.75,2.75,-4.5,-0.08115518190961973,-0.07781715252263073,0.009671998495312195,0.0841741375763713,-0.23607758712951205,0.04096957535408112,0.17854809317493636,2
C,0.25,-2.75,2.75,-4.25,-0.08115518190961973,-0.07781715252263073,0.009671998495312195,0.0841741375763713,-0.23607758712951205,0.04096957535408112,0.17854809317493636,2
C,0.25,-2.75,2.75,-4.0,-0.08115518190961973,-0.07781715252263073,0.009671998495312195,0.0841741375763713,-0.23607758712951205,0.04096957535408112,0.17854809317493636,2
C,0.25,-2.75,2.75,-3.75,-0.08115518190961973,-0.07781715252263073,0.009671998495312195,0.0841741375763713,-0.23607758712951205,0.04096957535408112,0.17854809317493636,2
C,0.25,-2.75,2.75,-3.5,-0.08115518190961973,-0.07781715252263073,0.009671998495312195,0.0841741375763713,-0.23607758712951205,0.04096957535408112,0.17854809317493636,2
C,0.25,-2.75,3.0,-4.5,-0.07879300917445127,-0.07556335720783033,0.009874863853995386,0.08416141791564,-0.23607758712951216,0.041828891823509004,0.1825961346360716,2
C,0.25,-2.75,3.0,-4.25,-0.07879300917445127,-0.07556335720783033,0.009874863853995386,0.08416141791564,-0.23607758712951216,0.041828891823509004,0.1825961346360716,2
C,0.25,-2.75,3.0,-4.0,-0.07879300917445127,-0.07556335720783033,0.009874863853995386,0.08416141791564,-0.23607758712951216,0.041828891823509004,0.1825961346360716,2
C,0.25,-2.75,3.0,-3.75,-0.07879300917445127,-0.07556335720783033,0.009874863853995386,0.08416141791564,-0.23607758712951216,0.041828891823509004,0.1825961346360716,2
C,0.25,-2.75,3.0,-3.5,-0.07879300917445127,-0.07556335720783033,0.009874863853995386,0.08416141791564,-0.23607758712951216,0.041828891823509004,0.1825961346360716,2
C,0.25,-2.75,3.25,-4.5,-0.07879300917445127,-0.07556335720783033,0.009874863853995386,0.08416141791564,-0.23607758712951216,0.041828891823509004,0.1825961346360716,2
C,0.25,-2.75,3.25,-4.25,-0.07879300917445127,-0.07556335720783033,0.009874863853995386,0.08416141791564,-0.23607758712951216,0.041828891823509004,0.1825961346360716,2
C,0.25,-2.75,3.25,-4.0,-0.07879300917445127,-0.07556335720783033,0.009874863853995386,0.08416141791564,-0.23607758712951216,0.041828891823509004,0.1825961346360716,2
C,0.25,-2.75,3.25,-3.75,-0.07879300917445127,-0.07556335720783033,0.009874863853995386,0.08416141791564,-0.23607758712951216,0.041828891823509004,0.1825961346360716,2
C,0.25,-2.75,3.25,-3.5,-0.07879300917445127,-0.07556335720783033,0.009874863853995386,0.08416141791564,-0.23607758712951216,0.041828891823509004,0.1825961346360716,2
C,0.5,-3.75,2.25,-4.5,0.0401366287107441,0.037357132966850136,0.017880449944588817,0.11869068384792733,-0.23607758712951205,0.07573971829345923,0.3532074173834989,2
C,0.5,-3.75,2.25,-4.25,0.0401366287107441,0.037357132966850136,0.017880449944588817,0.11869068384792733,-0.23607758712951205,0.07573971829345923,0.3532074173834989,2
C,0.5,-3.75,2.25,-4.0,0.0401366287107441,0.037357132966850136,0.017880449944588817,0.11869068384792733,-0.23607758712951205,0.07573971829345923,0.3532074173834989,2
C,0.5,-3.75,2.25,-3.75,0.0401366287107441,0.037357132966850136,0.017880449944588817,0.11869068384792733,-0.23607758712951205,0.07573971829345923,0.3532074173834989,2
C,0.5,-3.75,2.25,-3.5,0.03523153596887774,0.0327936017355402,0.017290218092713028,0.11866526531251918,-0.23607758712951205,0.07323955782057202,0.33987720175962854,2
C,0.5,-3.75,2.5,-4.5,0.0401366287107441,0.037357132966850136,0.017880449944588817,0.11869068384792733,-0.23607758712951205,0.07573971829345923,0.3532074173834989,2
C,0.5,-3.75,2.5,-4.25,0.0401366287107441,0.037357132966850136,0.017880449944588817,0.11869068384792733,-0.23607758712951205,0.07573971829345923,0.3532074173834989,2
C,0.5,-3.75,2.5,-4.0,0.0401366287107441,0.037357132966850136,0.017880449944588817,0.11869068384792733,-0.23607758712951205,0.07573971829345923,0.3532074173834989,2
C,0.5,-3.75,2.5,-3.75,0.0401366287107441,0.037357132966850136,0.017880449944588817,0.11869068384792733,-0.23607758712951205,0.07573971829345923,0.3532074173834989,2
C,0.5,-3.75,2.5,-3.5,0.03523153596887774,0.0327936017355402,0.017290218092713028,0.11866526531251918,-0.23607758712951205,0.07323955782057202,0.33987720175962854,2
C,0.5,-3.75,2.75,-4.5,0.0401366287107441,0.037357132966850136,0.017880449944588817,0.11869068384792733,-0.23607758712951205,0.07573971829345923,0.3532074173834989,2
C,0.5,-3.75,2.75,-4.25,0.0401366287107441,0.037357132966850136,0.017880449944588817,0.11869068384792733,-0.23607758712951205,0.07573971829345923,0.3532074173834989,2
C,0.5,-3.75,2.75,-4.0,0.0401366287107441,0.037357132966850136,0.017880449944588817,0.11869068384792733,-0.23607758712951205,0.07573971829345923,0.3532074173834989,2
C,0.5,-3.75,2.75,-3.75,0.0401366287107441,0.037357132966850136,0.017880449944588817,0.11869068384792733,-0.23607758712951205,0.07573971829345923,0.3532074173834989,2
C,0.5,-3.75,2.75,-3.5,0.03523153596887774,0.0327936017355402,0.017290218092713028,0.11866526531251918,-0.23607758712951205,0.07323955782057202,0.33987720175962854,2
C,0.5,-3.75,3.0,-4.5,0.041823505631461706,0.03893018739038111,0.018084964562090633,0.11868158606725127,-0.23607758712951216,0.07660602085097228,0.3578553734260306,2
C,0.5,-3.75,3.0,-4.25,0.041823505631461706,0.03893018739038111,0.018084964562090633,0.11868158606725127,-0.23607758712951216,0.07660602085097228,0.3578553734260306,2
C,0.5,-3.75,3.0,-4.0,0.041823505631461706,0.03893018739038111,0.018084964562090633,0.11868158606725127,-0.23607758712951216,0.07660602085097228,0.3578553734260306,2
C,0.5,-3.75,3.0,-3.75,0.041823505631461706,0.03893018739038111,0.018084964562090633,0.11868158606725127,-0.23607758712951216,0.07660602085097228,0.3578553734260306,2
C,0.5,-3.75,3.0,-3.5,0.03691839755594975,0.034366380777218646,0.01749461411962705,0.1186561694797723,-0.23607758712951216,0.07410535804074236,0.34447937157940256,2
C,0.5,-3.75,3.25,-4.5,0.041823505631461706,0.03893018739038111,0.018084964562090633,0.11868158606725127,-0.23607758712951216,0.07660602085097228,0.3578553734260306,2
C,0.5,-3.75,3.25,-4.25,0.041823505631461706,0.03893018739038111,0.018084964562090633,0.11868158606725127,-0.23607758712951216,0.07660602085097228,0.3578553734260306,2
C,0.5,-3.75,3.25,-4.0,0.041823505631461706,0.03893018739038111,0.018084964562090633,0.11868158606725127,-0.23607758712951216,0.07660602085097228,0.3578553734260306,2
C,0.5,-3.75,3.25,-3.75,0.041823505631461706,0.03893018739038111,0.018084964562090633,0.11868158606725127,-0.23607758712951216,0.07660602085097228,0.3578553734260306,2
C,0.5,-3.75,3.25,-3.5,0.03691839755594975,0.034366380777218646,0.01749461411962705,0.1186561694797723,-0.23607758712951216,0.07410535804074236,0.34447937157940256,2
C,0.5,-3.5,2.25,-4.5,0.024147558276049946,0.022857121020762365,0.016473316519884262,0.11309894768211416,-0.23607758712951205,0.06977924808612607,0.32163155356017215,4
C,0.5,-3.5,2.25,-4.25,0.024147558276049946,0.022857121020762365,0.016473316519884262,0.11309894768211416,-0.23607758712951205,0.06977924808612607,0.32163155356017215,4
C,0.5,-3.5,2.25,-4.0,0.024147558276049946,0.022857121020762365,0.016473316519884262,0.11309894768211416,-0.23607758712951205,0.06977924808612607,0.32163155356017215,4
C,0.5,-3.5,2.25,-3.75,0.024147558276049946,0.022857121020762365,0.016473316519884262,0.11309894768211416,-0.23607758712951205,0.06977924808612607,0.32163155356017215,4
C,0.5,-3.5,2.25,-3.5,0.01899652173075232,0.017981863854493976,0.0158839006135032,0.11307223053959585,-0.23607758712951205,0.06728254387312634,0.30861238638894184,4
C,0.5,-3.5,2.5,-4.5,-0.08702483804773627,-0.08341520621359474,0.009165382590543558,0.0842198486412242,-0.23607758712951205,0.03882360329917907,0.16849580453944912,2
C,0.5,-3.5,2.5,-4.25,-0.08702483804773627,-0.08341520621359474,0.009165382590543558,0.0842198486412242,-0.23607758712951205,0.03882360329917907,0.16849580453944912,2
C,0.5,-3.5,2.5,-4.0,-0.08702483804773627,-0.08341520621359474,0.009165382590543558,0.0842198486412242,-0.23607758712951205,0.03882360329917907,0.16849580453944912,2
C,0.5,-3.5,2.5,-3.75,-0.08702483804773627,-0.08341520621359474,0.009165382590543558,0.0842198486412242,-0.23607758712951205,0.03882360329917907,0.16849580453944912,2
C,0.5,-3.5,2.5,-3.5,-0.08702483804773627,-0.08341520621359474,0.009165382590543558,0.0842198486412242,-0.23607758712951205,0.03882360329917907,0.16849580453944912,2
C,0.5,-3.5,2.75,-4.5,-0.08702483804773627,-0.08341520621359474,0.009165382590543558,0.0842198486412242,-0.23607758712951205,0.03882360329917907,0.16849580453944912,2
C,0.5,-3.5,2.75,-4.25,-0.08702483804773627,-0.08341520621359474,0.009165382590543558,0.0842198486412242,-0.23607758712951205,0.03882360329917907,0.16849580453944912,2
C,0.5,-3.5,2.75,-4.0,-0.08702483804773627,-0.08341520621359474,0.009165382590543558,0.0842198486412242,-0.23607758712951205,0.03882360329917907,0.16849580453944912,2
C,0.5,-3.5,2.75,-3.75,-0.08702483804773627,-0.08341520621359474,0.009165382590543558,0.0842198486412242,-0.23607758712951205,0.03882360329917907,0.16849580453944912,2
C,0.5,-3.5,2.75,-3.5,-0.08702483804773627,-0.08341520621359474,0.009165382590543558,0.0842198486412242,-0.23607758712951205,0.03882360329917907,0.16849580453944912,2
C,0.5,-3.5,3.0,-4.5,-0.08466482256188411,-0.08116510321740796,0.009368146158925006,0.08420714057552023,-0.23607758712951216,0.039682488595521107,0.17250931870262098,2
C,0.5,-3.5,3.0,-4.25,-0.08466482256188411,-0.08116510321740796,0.009368146158925006,0.08420714057552023,-0.23607758712951216,0.039682488595521107,0.17250931870262098,2
C,0.5,-3.5,3.0,-4.0,-0.08466482256188411,-0.08116510321740796,0.009368146158925006,0.08420714057552023,-0.23607758712951216,0.039682488595521107,0.17250931870262098,2
C,0.5,-3.5,3.0,-3.75,-0.08466482256188411,-0.08116510321740796,0.009368146158925006,0.08420714057552023,-0.23607758712951216,0.039682488595521107,0.17250931870262098,2
C,0.5,-3.5,3.0,-3.5,-0.08466482256188411,-0.08116510321740796,0.009368146158925006,0.08420714057552023,-0.23607758712951216,0.039682488595521107,0.17250931870262098,2
C,0.5,-3.5,3.25,-4.5,-0.08466482256188411,-0.08116510321740796,0.009368146158925006,0.08420714057552023,-0.23607758712951216,0.039682488595521107,0.17250931870262098,2
C,0.5,-3.5,3.25,-4.25,-0.08466482256188411,-0.08116510321740796,0.009368146158925006,0.08420714057552023,-0.23607758712951216,0.039682488595521107,0.17250931870262098,2
C,0.5,-3.5,3.25,-4.0,-0.08466482256188411,-0.08116510321740796,0.009368146158925006,0.08420714057552023,-0.23607758712951216,0.039682488595521107,0.17250931870262098,2
C,0.5,-3.5,3.25,-3.75,-0.08466482256188411,-0.08116510321740796,0.009368146158925006,0.08420714057552023,-0.23607758712951216,0.039682488595521107,0.17250931870262098,2
C,0.5,-3.5,3.25,-3.5,-0.08466482256188411,-0.08116510321740796,0.009368146158925006,0.08420714057552023,-0.23607758712951216,0.039682488595521107,0.17250931870262098,2
C,0.5,-3.25,2.25,-4.5,0.05089785464218287,0.04840515980253121,0.01968815776338184,0.11093161464026248,-0.23607758712951205,0.08339697979283789,0.3948149618730594,4
C,0.5,-3.25,2.25,-4.25,0.05089785464218287,0.04840515980253121,0.01968815776338184,0.11093161464026248,-0.23607758712951205,0.08339697979283789,0.3948149618730594,4
C,0.5,-3.25,2.25,-4.0,0.05089785464218287,0.04840515980253121,0.01968815776338184,0.11093161464026248,-0.23607758712951205,0.08339697979283789,0.3948149618730594,4
C,0.5,-3.25,2.25,-3.75,0.05089785464218287,0.04840515980253121,0.01968815776338184,0.11093161464026248,-0.23607758712951205,0.08339697979283789,0.3948149618730594,4
C,0.5,-3.25,2.25,-3.5,0.05089785464218287,0.04840515980253121,0.01968815776338184,0.11093161464026248,-0.23607758712951205,0.08339697979283789,0.3948149618730594,4
C,0.5,-3.25,2.5,-4.5,-0.08702483804773627,-0.08341520621359474,0.009165382590543558,0.0842198486412242,-0.23607758712951205,0.03882360329917907,0.16849580453944912,2
C,0.5,-3.25,2.5,-4.25,-0.08702483804773627,-0.08341520621359474,0.009165382590543558,0.0842198486412242,-0.23607758712951205,0.03882360329917907,0.16849580453944912,2
C,0.5,-3.25,2.5,-4.0,-0.08702483804773627,-0.08341520621359474,0.009165382590543558,0.0842198486412242,-0.23607758712951205,0.03882360329917907,0.16849580453944912,2
C,0.5,-3.25,2.5,-3.75,-0.08702483804773627,-0.08341520621359474,0.009165382590543558,0.0842198486412242,-0.23607758712951205,0.03882360329917907,0.16849580453944912,2
C,0.5,-3.25,2.5,-3.5,-0.08702483804773627,-0.08341520621359474,0.009165382590543558,0.0842198486412242,-0.23607758712951205,0.03882360329917907,0.16849580453944912,2
C,0.5,-3.25,2.75,-4.5,-0.08702483804773627,-0.08341520621359474,0.009165382590543558,0.0842198486412242,-0.23607758712951205,0.03882360329917907,0.16849580453944912,2
C,0.5,-3.25,2.75,-4.25,-0.08702483804773627,-0.08341520621359474,0.009165382590543558,0.0842198486412242,-0.23607758712951205,0.03882360329917907,0.16849580453944912,2
C,0.5,-3.25,2.75,-4.0,-0.08702483804773627,-0.08341520621359474,0.009165382590543558,0.0842198486412242,-0.23607758712951205,0.03882360329917907,0.16849580453944912,2
C,0.5,-3.25,2.75,-3.75,-0.08702483804773627,-0.08341520621359474,0.009165382590543558,0.0842198486412242,-0.23607758712951205,0.03882360329917907,0.16849580453944912,2
C,0.5,-3.25,2.75,-3.5,-0.08702483804773627,-0.08341520621359474,0.009165382590543558,0.0842198486412242,-0.23607758712951205,0.03882360329917907,0.16849580453944912,2
C,0.5,-3.25,3.0,-4.5,-0.08466482256188411,-0.08116510321740796,0.009368146158925006,0.08420714057552023,-0.23607758712951216,0.039682488595521107,0.17250931870262098,2
C,0.5,-3.25,3.0,-4.25,-0.08466482256188411,-0.08116510321740796,0.009368146158925006,0.08420714057552023,-0.23607758712951216,0.039682488595521107,0.17250931870262098,2
C,0.5,-3.25,3.0,-4.0,-0.08466482256188411,-0.08116510321740796,0.009368146158925006,0.08420714057552023,-0.23607758712951216,0.039682488595521107,0.17250931870262098,2
C,0.5,-3.25,3.0,-3.75,-0.08466482256188411,-0.08116510321740796,0.009368146158925006,0.08420714057552023,-0.23607758712951216,0.039682488595521107,0.17250931870262098,2
C,0.5,-3.25,3.0,-3.5,-0.08466482256188411,-0.08116510321740796,0.009368146158925006,0.08420714057552023,-0.23607758712951216,0.039682488595521107,0.17250931870262098,2
C,0.5,-3.25,3.25,-4.5,-0.08466482256188411,-0.08116510321740796,0.009368146158925006,0.08420714057552023,-0.23607758712951216,0.039682488595521107,0.17250931870262098,2
C,0.5,-3.25,3.25,-4.25,-0.08466482256188411,-0.08116510321740796,0.009368146158925006,0.08420714057552023,-0.23607758712951216,0.039682488595521107,0.17250931870262098,2
C,0.5,-3.25,3.25,-4.0,-0.08466482256188411,-0.08116510321740796,0.009368146158925006,0.08420714057552023,-0.23607758712951216,0.039682488595521107,0.17250931870262098,2
C,0.5,-3.25,3.25,-3.75,-0.08466482256188411,-0.08116510321740796,0.009368146158925006,0.08420714057552023,-0.23607758712951216,0.039682488595521107,0.17250931870262098,2
C,0.5,-3.25,3.25,-3.5,-0.08466482256188411,-0.08116510321740796,0.009368146158925006,0.08420714057552023,-0.23607758712951216,0.039682488595521107,0.17250931870262098,2
C,0.5,-3.0,2.25,-4.5,0.05540501534616772,0.05270331197570618,0.020200056256472587,0.11089668331049801,-0.23607758712951205,0.08556532834008866,0.406814219838203,4
C,0.5,-3.0,2.25,-4.25,0.05540501534616772,0.05270331197570618,0.020200056256472587,0.11089668331049801,-0.23607758712951205,0.08556532834008866,0.406814219838203,4
C,0.5,-3.0,2.25,-4.0,0.05540501534616772,0.05270331197570618,0.020200056256472587,0.11089668331049801,-0.23607758712951205,0.08556532834008866,0.406814219838203,4
C,0.5,-3.0,2.25,-3.75,0.05540501534616772,0.05270331197570618,0.020200056256472587,0.11089668331049801,-0.23607758712951205,0.08556532834008866,0.406814219838203,4
C,0.5,-3.0,2.25,-3.5,0.05540501534616772,0.05270331197570618,0.020200056256472587,0.11089668331049801,-0.23607758712951205,0.08556532834008866,0.406814219838203,4
C,0.5,-3.0,2.5,-4.5,-0.08115518190961973,-0.07781715252263073,0.009671998495312195,0.0841741375763713,-0.23607758712951205,0.04096957535408112,0.17854809317493636,2
C,0.5,-3.0,2.5,-4.25,-0.08115518190961973,-0.07781715252263073,0.009671998495312195,0.0841741375763713,-0.23607758712951205,0.04096957535408112,0.17854809317493636,2
C,0.5,-3.0,2.5,-4.0,-0.08115518190961973,-0.07781715252263073,0.009671998495312195,0.0841741375763713,-0.23607758712951205,0.04096957535408112,0.17854809317493636,2
C,0.5,-3.0,2.5,-3.75,-0.08115518190961973,-0.07781715252263073,0.009671998495312195,0.0841741375763713,-0.23607758712951205,0.04096957535408112,0.17854809317493636,2
C,0.5,-3.0,2.5,-3.5,-0.08115518190961973,-0.07781715252263073,0.009671998495312195,0.0841741375763713,-0.23607758712951205,0.04096957535408112,0.17854809317493636,2
C,0.5,-3.0,2.75,-4.5,-0.08115518190961973,-0.07781715252263073,0.009671998495312195,0.0841741375763713,-0.23607758712951205,0.04096957535408112,0.17854809317493636,2
C,0.5,-3.0,2.75,-4.25,-0.08115518190961973,-0.07781715252263073,0.009671998495312195,0.0841741375763713,-0.23607758712951205,0.04096957535408112,0.17854809317493636,2
C,0.5,-3.0,2.75,-4.0,-0.08115518190961973,-0.07781715252263073,0.009671998495312195,0.0841741375763713,-0.23607758712951205,0.04096957535408112,0.17854809317493636,2
C,0.5,-3.0,2.75,-3.75,-0.08115518190961973,-0.07781715252263073,0.009671998495312195,0.0841741375763713,-0.23607758712951205,0.04096957535408112,0.17854809317493636,2
C,0.5,-3.0,2.75,-3.5,-0.08115518190961973,-0.07781715252263073,0.009671998495312195,0.0841741375763713,-0.23607758712951205,0.04096957535408112,0.17854809317493636,2
C,0.5,-3.0,3.0,-4.5,-0.07879300917445127,-0.07556335720783033,0.009874863853995386,0.08416141791564,-0.23607758712951216,0.041828891823509004,0.1825961346360716,2
